# name alts lats offset cos1 sin1 cos2 sin2 lya kp Rsq diff rdiff Fvalue ddof oferr c1err s1err c2err s2err lyaerr kperr derr rderr
MIPAS 90 -47.5 580321.373	5859207.74	3962951.21	-237366.509	-6169656.56	38727027.4	11001877.4 	0.532564 	1801370.75	0.0470370288 	8.16520189	43 8404016.34	4313819.66	4507295	5041895.16	4143730.78	10300569.7	3066945.64 	3178507.22	0.101385631
SCIAMACHY 90 -47.5 4825540.93	8906620.58	7012157.5	-1480473.06	744141.858	16060170.3	4136635.3 	0.477936 	-11875129	-0.429841661 	11.7486004	77 2551880.96	1845270.09	1818971.47	1951351.42	1794789.97	3956477.24	1821235.19 	1415255.77	0.205357514
SMR 90 -47.5 18708254.7	16651950.4	11447861.4	1040605.66	1664625.23	12445076.5	9205519.66 	0.294958 	5685285.62	0.15836744 	13.2479378	190 4609298.2	2984900.73	3057866.8	3121942.52	2941045.97	5482952.08	2224721.79 	2046004.25	0.0809747496
reference 90 -47.5 9064020.16	14411856.1	9789128.25	1235748.92	311280.606	19382283.4	9713309.01 	0.334969 	0.0	0.0 	29.7176195	354 2890296.96	1891014.14	1984819.9	1987330.54	1850567.34	3768040.48	1488738.49 	0.1	0.01
ACE-FTS 90 -42.5 10114013.8	22362148.8	4469930.74	-5273264.89	-10700005.7	13297979.1	5025161.33 	0.737010 	-5144002.97	-0.299647792 	11.6767631	25 4494741.61	3829173.16	3055951.51	3724990.22	3677773.45	9610329.47	2361790.19 	2251824	0.147060382
MIPAS 90 -42.5 3369374.38	-3129989.25	-3324157.26	6191135.84	-6802775.81	25069456.4	10868641.3 	0.679804 	5139749.62	0.178842378 	12.0308064	34 6764127.91	2847321.14	3330744.22	3621824.25	3199116.71	7540867.86	2222605.44 	2663132.88	0.103616454
SCIAMACHY 90 -42.5 2447673.45	2322118.39	4524837	1453486.81	1037099.02	12503224.3	4382378.63 	0.401245 	-7376430.98	-0.365482458 	8.60003074	77 2008465.69	1452325.45	1431627.04	1535817.08	1412594.91	3113957.46	1433408.7 	1101906.47	0.0951631458
SMR 90 -42.5 9986915.22	7646014.53	6906937.45	1919123.64	1686652.54	15194205.5	7116396.5 	0.316014 	3496942.46	0.134126638 	12.0894547	157 3260411.47	2047006.57	2203085.81	2237171.57	2009231.09	3725886.41	1568360.65 	1439843.38	0.0591841245
reference 90 -42.5 3386073.87	6146568.97	5697496.87	2908266.94	-416527.488	19379971.7	7610389.61 	0.373739 	0.0	0.0 	31.2314046	314 2013203.61	1333758.79	1402473.51	1426707.55	1295572.06	2603217.5	1065852.06 	0.1	0.01
ACE-FTS 90 -37.5 2479079.65	5035162.64	-2315809.35	3223660.35	615659.532	3058862.91	2671995.59 	0.414058 	-7544950.24	-0.576883416 	3.17994406	27 2810564.18	3461587.9	2978997.41	2210047.61	2300426.7	7966882.25	1941855.01 	1649313.65	4.09747981
MIPAS 90 -37.5 3361054.61	-559420.455	-1264735.55	1701518.27	-4739415.32	12699016.5	13015922.2 	0.497919 	6001314.9	0.268693511 	4.79325861	29 9280168.13	4315315.99	4111306.41	4662898.98	4602542.17	10384578.3	3528284.23 	2904239.04	0.126155451
SCIAMACHY 90 -37.5 2190106.7	-1212005.83	2309627.18	1766819.09	2205017.8	9418710.62	3978267.19 	0.364283 	-5196836.6	-0.318785805 	7.35384612	77 1731297.85	1251904.84	1234062.81	1323874.65	1217657.11	2684231.99	1235598.61 	1002093.11	1.24416179
SMR 90 -37.5 9547524.27	4064056.29	4579220.68	1924844.94	2099425.53	18855280.5	3700358.71 	0.358452 	4416807.84	0.190640413 	9.40530044	101 3026399	1805938.79	1694559.19	1697118.98	1753789.28	3399866.68	1281644.14 	1171865.88	0.0771584226
reference 90 -37.5 2479532.7	3810755.12	2945391.77	1931455.04	572383.216	19583343.9	4886087.9 	0.384057 	0.0	0.0 	26.4999094	255 1737902.36	1208055.47	1182742.81	1163485.5	1145304.68	2366558.23	926672.701 	0.1	0.01
ACE-FTS 90 -32.5 1495799.24	2026048.78	-43508.4559	-1348635.47	-2348461.37	14488532.9	289325.211 	0.405796 	-7092984.98	-0.531683164 	2.50405849	22 3333716.63	3526259.89	3055206.17	2148039.11	2221835.22	5148912.36	1474502.03 	1238731.28	0.199261029
MIPAS 90 -32.5 16529614.5	-2513390.01	-2886872.67	7772899.11	-5251404.41	-8347060.06	7392644.64 	0.529087 	-181205.02	-0.00876307781 	3.74511326	20 8116517.28	3610868.92	2861773.94	3174132.16	3911714.13	9065809.69	2032232.6 	2230769.72	0.105541511
SCIAMACHY 90 -32.5 4373837.95	-2483035.28	2381195.13	1284654.67	2860020.42	9516166.65	1783649.48 	0.322725 	-4266870.71	-0.283132656 	6.11513971	77 1700714.96	1229790.3	1212263.44	1300488.78	1196147.55	2636815.79	1213772.11 	896419.429	0.0804846448
SMR 90 -32.5 11307038.7	113522.47	1561707.25	3166494.02	2456413.46	16726825	1114987.24 	0.324078 	4214861.03	0.230345622 	10.2284992	128 2088408.05	1363313.37	1313111.13	1449303.14	1446627.94	2573799.94	993677.108 	918330.231	0.0505277404
reference 90 -32.5 5711968.28	516632.17	2139297.7	2977394.78	1524372.28	15939679.1	2189170.76 	0.315689 	0.0	0.0 	20.6057855	268 1370210.85	944987.825	928725.986	944845.961	923598.318	1878908.55	734436.367 	0.1	0.01
ACE-FTS 90 -27.5 10697450.2	4804002.88	20387249.1	-3198176.95	-6220967.51	12955625	1101186.48 	0.668699 	-4592195	-0.402685738 	4.70960683	14 3473627.32	2848979.72	4230127.38	1977593.11	2072978.81	5563898.69	1456296.91 	1905752.46	2.14116601
MIPAS 90 -27.5 10295018.3	-6799225.88	-3311538.57	11046863.3	-2756318.07	919246.076	7539833.51 	0.748167 	1123268.88	0.0602212794 	7.92236467	16 7038019.83	2691988.2	2346824.45	3284294.25	3530618.42	8078351.81	1714503.75 	2037886.45	0.0951561999
SCIAMACHY 90 -27.5 3352821.04	-2950761.08	1742004.2	2788658.67	3238464.08	11281692.8	1589374.85 	0.358186 	-3217354.05	-0.237009584 	7.16207863	77 1780806.7	1287704.79	1269352.54	1361732.67	1252477.7	2760991.31	1270932.25 	967253.169	0.159230154
SMR 90 -27.5 8613848.79	3589350.67	2408604.28	4394417.41	7058932.71	22881562.3	1320422.46 	0.379953 	4314666.47	0.211633115 	7.35337444	72 4053802.13	2254575	1971825.53	2236893.36	2510692.57	4110140.69	1580547.51 	1461779.48	0.122179906
reference 90 -27.5 1414127.19	-370500.411	2671099.61	2620583.16	1654271.56	20778564.5	2757098.26 	0.387485 	0.0	0.0 	21.0870874	200 1755725.15	1188348.56	1139056.07	1141516.93	1137146.38	2252108.44	912767.826 	0.1	0.01
ACE-FTS 90 -22.5 5636385.34	3852414.91	1685099.95	-5063583.05	-3037498.36	4453424.29	-489737.369 	0.249876 	-8831235.33	-0.689221831 	0.888301	16 4946586.79	4138893.86	3579164.03	2574197.59	2616962.87	5796190.49	2315382.94 	1778108.48	0.220731072
MIPAS 90 -22.5 21376122.1	-8685851.35	2760310.43	6359189.74	-7707589.46	-6752108.44	2302162.42 	0.834102 	-5756022.37	-0.278679624 	11.7315473	14 4356973.6	2127644.82	1267322.62	1625921.16	1574555.97	4804832.88	756546.222 	1316600.68	0.0745795983
SCIAMACHY 90 -22.5 2115144.05	-2976340.35	196156.461	3629386.9	1543608.39	12472595.5	3395454 	0.417165 	-2620284.39	-0.181790286 	9.18548548	77 1760237.37	1272831.06	1254690.8	1346003.89	1238010.87	2729100.29	1256252.26 	879500.292	0.0842555974
SMR 90 -22.5 12668984.2	297928.561	531589.381	1322131.99	4149088.57	14721844.8	883927.189 	0.288585 	4496684.06	0.24416761 	7.70733081	114 2193136.71	1420422.48	1354813.26	1434843.37	1438922.38	2422280.86	992888.667 	945607.764	0.0506421228
reference 90 -22.5 5138191.79	-486111.203	1231006.77	1447673.89	1700374.16	16225748.7	1953622.92 	0.316348 	0.0	0.0 	18.6635706	242 1415560.17	975648.062	953030.373	954071.21	935390.417	1767762.71	736141.224 	0.1	0.01
ACE-FTS 90 -17.5 20254849.9	-9214673.81	-12284193.2	-4846614.84	9758479.42	1372860.95	-9043353.96 	0.124721 	-482813.88	-0.0336027273 	0.427477253	18 33041042.7	24616707.1	29162512.4	13802174	16242316	39902490.4	14250358.6 	8818702.84	0.54915658
MIPAS 90 -17.5 236516.001	-5564504.27	-1364403.95	-3745876.55	320438.093	24657780.2	2507704.43 	0.860690 	-2574083.75	-0.12047847 	20.5941554	20 3897632.29	1573470.26	1482238.64	1923532.46	2110722.67	4366269.86	983713.444 	1288726.18	0.0551552527
SCIAMACHY 90 -17.5 3526234.27	-1015544.01	124188.603	293333.601	1051795.72	15027050	2250241.33 	0.430625 	-3095345.22	-0.196147126 	9.70598769	77 1636937.89	1183672.97	1166803.37	1251720.25	1151291.83	2537934.8	1168255.47 	824623.765	0.0772511227
SMR 90 -17.5 8941022.19	-1076926.91	518081.538	777118.162	2229593.1	16959512.4	2246612.2 	0.290156 	3133757.86	0.149805783 	6.94891678	102 2881519.39	1753332.88	1686911.99	1769235.83	1702900.97	3108596.77	1392523.31 	1139421.93	0.0532403813
reference 90 -17.5 5939274.27	-1589405.65	241089.282	-1656909.67	2932276.71	19868733.3	1075459.12 	0.185577 	0.0	0.0 	9.03854568	238 2412950.14	1636922.68	1608158.53	1595072.61	1533808.8	2908372.66	1286037.07 	0.1	0.01
ACE-FTS 90 -12.5 138219.02	-2253281.19	-8516299.01	3693092.48	5040595.46	4542702.39	-1996765.22 	0.178133 	-10868286.3	-0.745411232 	0.505730714	14 25528173.9	5153354.85	54153793.5	5916350.16	12107094.7	8876363.17	2662465.96 	2128082.51	0.168075821
MIPAS 90 -12.5 -3064275.18	-6595316.52	-3118285.32	1854915.29	430330.718	19348910	5069234.22 	0.758152 	-2825604.59	-0.135419173 	11.4943554	22 4759979.99	1849901.44	1784849.64	2283768.56	2442004.8	5114733.9	1324794.32 	1434772.8	0.0598894212
SCIAMACHY 90 -12.5 2952385.99	-1193708.04	616181.736	1588500.35	1533788.2	16668893.3	2458159.89 	0.363393 	-2133354.77	-0.140152324 	7.32562369	77 2097026.79	1516364.15	1494753.07	1603537.26	1474881.75	3251264.02	1496613.3 	1015630.84	0.0859161877
SMR 90 -12.5 13744806.8	220994.768	-1380422.82	1035176.11	-637378.42	15152755.7	-385715.37 	0.274993 	3351906.48	0.175756026 	8.78706249	139 2018664.4	1305238.79	1237510.57	1316475	1298906.63	2389751.59	957713.608 	864652.934	0.0429892419
reference 90 -12.5 6449041.06	-584252.655	389808.279	1739348.53	382470.038	17718391.7	1015155.49 	0.320056 	0.0	0.0 	21.4172505	273 1382990.54	956473.687	926898.076	937512.593	914620.743	1783169.37	727257.983 	0.1	0.01
ACE-FTS 90 -7.5 5365531.53	3096545.98	867485.152	-352508.943	1931051.97	-3470636.58	-75165.673 	0.152434 	-10775336.7	-0.746579662 	0.389671779	13 21578878.3	3289589.36	40956375.3	3147341.11	8825562.71	5796042.92	1766011.74 	2168093.37	0.140387571
MIPAS 90 -7.5 2134292.81	-5283410.38	-1193363.57	1377930.21	686084.211	21351455.3	300385.755 	0.834380 	-2093522.28	-0.10179459 	20.1516848	24 3426702.82	1338484.9	1129344.27	1527338.58	2186064.81	3547096.7	890869.37 	930513.439	0.0502618518
SCIAMACHY 90 -7.5 1331446.06	-1711466.55	1326786.36	3325139.01	2481168.41	22645450.6	1900043.72 	0.496061 	-1344561.29	-0.0912513586 	12.6327119	77 2088466.87	1510174.46	1488651.59	1596991.73	1468861.38	3237992.58	1490504.22 	1027098.31	0.09526595
SMR 90 -7.5 11839232.3	-443117.302	-2832341.41	218118.601	173843.334	14172164.1	1013152.83 	0.358278 	3197959.95	0.168700711 	10.7939597	116 1992637.93	1210449.67	1222958.2	1275673.94	1209607.93	2187467.4	862484.473 	830006.554	0.041922581
reference 90 -7.5 5062833.99	-1230562.53	237073.963	1859765.78	765181.265	18932269.5	1282471.21 	0.393536 	0.0	0.0 	27.1457229	251 1335053.2	908668.085	897350.714	908403.077	868785.07	1679282.74	681999.305 	0.1	0.01
ACE-FTS 90 -2.5 10933218.8	-990611.522	36139274.8	135116.58	-5567408.24	14771287	435838.539 	0.351181 	-13450512.6	-1.10245313 	1.08252285	12 23039757.1	4322575.84	45775944.4	2634996.01	9142498.76	6841301.24	2692133.58 	1693898.5	0.25479699
MIPAS 90 -2.5 -4180943.72	-5322197.79	161610.295	3670560.71	2834841.77	20846289.8	5058791.98 	0.681502 	-1848084.2	-0.0869508971 	7.84572053	22 5646559.59	5175254.24	2921775.81	4016424.23	4003066.06	5106008.82	1538171.08 	1521792.4	0.060984384
SCIAMACHY 90 -2.5 3558360.94	-861755.086	1118855.25	1119609.25	2797384.34	27828382.3	-1717298.57 	0.536937 	-353775.49	-0.0258155813 	14.8806495	77 2048937.98	1481591.04	1460475.54	1566765.1	1441059.9	3176706.35	1462293.11 	998273.477	0.125591586
SMR 90 -2.5 15284167.6	768348.458	-4508284.82	1106501.82	774646.556	16329373.1	-1578305.89 	0.267374 	3529909.6	0.173267788 	5.41345939	89 3224873.16	1826418.15	1741106.88	1934540.09	1875023.11	3577936.01	1457007.79 	1270458.36	0.0813543314
reference 90 -2.5 3688679.22	-816394.1	-28999.2501	2052841.74	1793767.98	23766235.6	-106885.673 	0.399416 	0.0	0.0 	24.4958949	221 1679592.17	1148590.28	1105347.49	1131106.35	1084487.36	2145487.17	930595.06 	0.1	0.01
ACE-FTS 90 2.5 54610079.3	11155611.9	100765806	-933522.567	-16124240.6	7332846.74	-2128003.81 	0.412626 	-9454599.41	-0.607559224 	1.75623346	15 28077034	5455337.81	52080699.3	2760988.33	10441094.8	10159744.6	3721881.74 	2294668.66	0.146258611
MIPAS 90 2.5 3334244.93	-3915472.9	-4424829.39	5010499.49	2193534.32	17804003.8	685449.228 	0.740213 	-2011353.93	-0.0920393216 	9.49767724	20 4228525.37	3697339.58	2170295.55	3028904.11	3057247.18	3775109.41	1225294.34 	1148881.31	0.0477667043
SCIAMACHY 90 2.5 6098242.63	-989601.607	608052.943	424759.335	2676538.55	24300752.8	-2067098.58 	0.439628 	-1327137.61	-0.0866724801 	10.0681275	77 2157638.18	1560192.36	1537956.65	1649885.08	1517510.97	3345236.89	1539870.64 	1076250.64	0.101999557
SMR 90 2.5 7830218.79	-738652.799	-1959960.24	1656032.49	630575.733	18328588.1	1903546.72 	0.318080 	2475412.6	0.128996411 	11.1947501	144 2266288.75	1530607.35	1424781.48	1486719.09	1441157.96	2727283.39	1108137.44 	985314.424	0.0493339009
reference 90 2.5 5006191.5	-392309.295	-512115.786	1208617.27	643446.807	20901991.8	1186542.01 	0.359806 	0.0	0.0 	25.9468996	277 1449192.67	1042837.65	1003800.83	991220.654	946006.132	1914875.38	793428.56 	0.1	0.01
ACE-FTS 90 7.5 17110292.8	2458003.38	28529839.9	-478738.415	-4489142.54	-9390504.52	3340008.93 	0.290021 	-10316012.3	-0.718168896 	1.49780789	22 16761971.1	3235700.6	33366633.6	1776569.28	6715022.99	6420169.87	1583056.42 	1868748.98	0.151310746
MIPAS 90 7.5 13595558.1	1930707.98	-2249603.54	-3894991.47	-8176220.15	13043476.6	540981.496 	0.764357 	-1065213.12	-0.0514494661 	9.19051459	17 8494199.79	9570184.85	3911399.61	5999337.61	5489203.65	4113465.72	1239008.27 	1225929.7	0.0520605696
SCIAMACHY 90 7.5 6820052.55	1101671.2	-712087.625	725946.612	1808648.7	20223038.4	-917662.896 	0.449824 	-319653.597	-0.0220471095 	10.4925554	77 1768609.57	1278885.02	1260658.47	1352405.87	1243899.21	2742080.69	1262227.37 	878890.024	0.0851874682
SMR 90 7.5 10557598.7	-3674220.59	-3512918.4	921223.924	-2286051.9	14544686.1	1693351.67 	0.283584 	3821525.8	0.19275438 	5.60768565	85 3133244.5	1941194.37	1836254.59	1911097.18	1891247.03	3640961.31	1384081.45 	1277305.08	0.0635294272
reference 90 7.5 5622088.53	-1310353.05	-362066.201	1016212.03	-6799.88442	18936327.5	628480.174 	0.334639 	0.0	0.0 	18.6088791	222 1507348.75	1136222.76	1094893.43	1052361.85	1023981.68	2076691.57	823632.997 	0.1	0.01
ACE-FTS 90 12.5 3465298.43	3031785.3	-1045304.61	824199.441	1027730.42	4128130.26	-1706926.31 	0.138689 	-11566048.2	-0.786475783 	0.348879162	13 3541221.55	3857019.81	5022899.97	1963126.13	2671291.41	9785758.16	2762885.1 	1457804.82	0.0835400909
MIPAS 90 12.5 159371.091	-12419988.2	-6851080.61	2040868.99	7191.05084	13585160.3	1538443.08 	0.722287 	-1382311.72	-0.0740198173 	6.93556226	16 12495932.5	15810170.8	5211988.39	10282426.6	7710960.42	3741086.65	1386269.76 	1225333.68	0.0605947105
SCIAMACHY 90 12.5 7750107.66	1910237.49	220618.506	302892.336	1187773.92	17388621.8	-285510.249 	0.424056 	-1366338.2	-0.0856473111 	9.44891421	77 1619746.99	1171242.2	1154549.77	1238574.85	1139201.12	2511281.75	1155986.61 	784958.651	0.0584932457
SMR 90 12.5 14268696.2	789445.318	-1573516.53	570798.717	1971217	10629276.6	764677.178 	0.181948 	2862776.84	0.153710807 	4.63367628	125 2130232.43	1395187.47	1340272.14	1473341.84	1412868.89	2563298.44	1067796.11 	943478.554	0.0498201705
reference 90 12.5 8769583.19	988674.552	307023.56	1006203.04	1543721.47	14489303.1	938919.139 	0.274910 	0.0	0.0 	15.9238327	252 1283547.79	934369.1	900127.181	944229.763	888967.942	1739207.79	743414.072 	0.1	0.01
ACE-FTS 90 17.5 2760699.24	1191421.01	1992674.28	-2528204.81	181603.964	-1181270.1	1330103.99 	0.280083 	-11229404.5	-0.751192365 	0.648415942	10 3986849.95	3007110.95	4073221.37	1759510.66	2012792.04	5347387.83	2049427.49 	1617610.17	0.0950015237
MIPAS 90 17.5 -7012964.79	-21490638.4	-9596033.89	6583465.69	2102979.69	15651818.5	219858.155 	0.931514 	-1491015.59	-0.0894610501 	31.7368265	14 6745587.26	9207003.35	4182212.09	3320728.87	3695071.83	3460886.14	1045506.58 	843665.403	0.0483616197
SCIAMACHY 90 17.5 8478661.96	1853400.43	1095781.68	1311844.91	731309.917	14776799.4	23134.9768 	0.399053 	-1159211.66	-0.0735951062 	8.52184037	77 1500005.78	1084657.1	1069198.67	1147012.13	1054984.69	2325633.06	1070529.29 	736674.914	0.0589058203
SMR 90 17.5 12497391	1424869.03	2108519.1	1382626.8	-589539.596	12175899.6	1668148.78 	0.217080 	2986775.54	0.147931965 	4.62115741	100 2646153.95	1713003.58	1656895.39	1763606.68	1652118.76	3427659.09	1390651.31 	1100846.92	0.0556429401
reference 90 17.5 7614618.1	1781927.39	2508904.95	1522754.49	-10476.2142	15704087.2	1381910.72 	0.339144 	0.0	0.0 	18.9880026	222 1375635.33	990128.158	969205.612	974981.103	926556.922	1906472.89	851535.342 	0.1	0.01
ACE-FTS 90 22.5 -10734796.2	8295060.64	-8368677.58	-97876.9412	-2440010.45	21708130.4	1357739.45 	0.521560 	-8686797.87	-0.584844879 	2.18024818	12 6608285.36	4316373.4	4823460.36	2598879.35	3294564.6	8237049.89	2380222.75 	2147088.9	0.141144674
MIPAS 90 22.5 4721233.93	992167.119	-2388931.21	-2893167.66	-4399720.92	13474088.2	2556254.07 	0.863537 	-3485255.28	-0.190007798 	15.8199537	15 5741791.15	7617056.72	3507157.38	3519031.69	3316165.95	2508171.76	826469.368 	1076336.13	0.0583531716
SCIAMACHY 90 22.5 7522890.69	1909290.17	1747569.49	2802555.96	1956398.15	10513879.8	1377001.27 	0.326558 	-1956738.21	-0.126658182 	6.22299834	77 1605686.26	1161074.86	1144527.33	1227823.01	1129311.92	2489481.78	1145951.7 	792606.834	0.058663535
SMR 90 22.5 14796564.7	-846239.266	1484164.39	2366105.71	-1057491.41	8589579.61	1099537.44 	0.154395 	3531224.22	0.191721575 	3.2865424	108 2327646.18	1415023.39	1416849.5	1514141.28	1499484.33	2831863.76	1066524 	971691.361	0.053497828
reference 90 22.5 8709521.48	781595.191	1877784.89	2434403.16	-130060.851	12249063.7	1348930.7 	0.245843 	0.0	0.0 	12.6590236	233 1343483.41	928047.921	911296.664	934590.062	909523.224	1800634.74	712311.758 	0.1	0.01
ACE-FTS 90 27.5 -1475018.73	-1061528.31	3412117.44	2193364.79	-3299809.58	11898049.6	1460478.36 	0.510615 	-10686955.8	-0.734050651 	2.08676426	12 3524715.96	2786220.02	3735574.01	1770351.86	1873455.45	4717192.16	1237711.31 	1238988.29	0.110240126
MIPAS 90 27.5 18549240.4	12785851.7	3094072.57	-4492570.99	-6005482.14	7750532.6	-967043.806 	0.941281 	-3853923.25	-0.22630218 	26.717176	10 10437376.2	12605827.7	4261640.97	5110023.17	4558500.92	2650704.86	832275.21 	992593.618	0.0637719023
SCIAMACHY 90 27.5 7352109.91	2406951.83	1425809.57	1583275.51	1945290.09	11303738.6	415341.35 	0.241965 	-1602638.39	-0.114130941 	4.09639671	77 1883813.9	1362189.5	1342775.7	1440499.38	1324924.77	2920695.33	1344446.79 	950325.006	0.106761944
SMR 90 27.5 7147847.82	2601153.48	-330964.586	837540.879	802368.815	19703196.7	1913974.01 	0.387554 	4072631.12	0.220088762 	9.70288277	92 2622298.39	1787677.89	1676875.36	1703177.43	1796467.12	3277131.26	1276345.32 	1105439.63	0.054043906
reference 90 27.5 4811196.99	2806999.32	942859.551	1599492.56	737761.621	17074954.9	1874265.53 	0.353422 	0.0	0.0 	19.3132955	212 1469322.78	1085688.99	1059053.59	1034203.14	1009294.49	2000987.22	864146.691 	0.1	0.01
ACE-FTS 90 32.5 14760278.3	-14165373.2	7628199.91	-13135215.9	10273372.5	12324856.8	819286.16 	0.651258 	-4249966.99	-0.26519603 	6.22483643	20 5091252.2	4869600.27	3361023.57	6804468.74	6482651.17	6870829.63	2380008.21 	2164561.31	0.145649039
MIPAS 90 32.5 4063102.67	-580913.382	-1075279.14	-441929.802	-245598.093	15170526.4	2488737.4 	0.551409 	-321863.219	-0.0170334295 	2.66327345	13 6353717.89	4691324.87	3096636.54	3674834.95	5117260.57	7199245.6	2137715.93 	1550760.08	0.0880511512
SCIAMACHY 90 32.5 8020266.65	3416388.87	323203.852	151246.703	-1244.77954	11858135.8	-379713.789 	0.238753 	-2602601.56	-0.175144531 	4.02497557	77 1839540.85	1330175.57	1311218.03	1406645.03	1293786.63	2852053.69	1312849.85 	970271.223	0.0752791867
SMR 90 32.5 9125246.48	-1123462.46	-2302998.57	-766846.546	-1557438.07	6834963.62	5904985.87 	0.388935 	3614945.79	0.183045005 	9.22905954	87 2569309.16	1590941.17	1503006.29	1510241.61	1614299.19	3018443.42	1072145.37 	1036905.9	0.051291503
reference 90 32.5 5050499.95	542397.763	560816.54	244403.932	-748964.034	13011262.9	3632616.36 	0.324057 	0.0	0.0 	17.4187385	218 1451052.81	1056723.11	1000512.89	991350.096	979497.472	1937048.52	786405.567 	0.1	0.01
ACE-FTS 90 37.5 2957410.28	-1100551.34	1910970.37	407310.079	-2691401.47	15956060.3	1133290.27 	0.444080 	-6874538.82	-0.400141407 	3.46155279	26 3000379.16	2207660.31	1965530.55	2484221.9	2421684.24	4760273.81	1523305.06 	1157944.49	0.0662751791
MIPAS 90 37.5 15267350.2	2301840.64	342001.355	-1345101.92	-8153907.72	3084969.88	4818033.34 	0.731273 	41814.6095	0.00209560125 	5.89603607	13 4336048.41	2720488.63	2433211.74	2709407.78	2594557.97	4384073.99	1383385.12 	1697406.5	0.0963955137
SCIAMACHY 90 37.5 3850026.06	1448322.81	1588964.64	-207983.507	-462060.095	15739825	1796562.62 	0.341328 	-3705504.38	-0.228494485 	6.65030577	77 1975011.81	1428134.88	1407781.24	1510235.85	1389066.12	3062090.04	1409533.23 	969192.225	0.0814637925
SMR 90 37.5 8360230.78	1895324.47	867179.324	301000.478	771300.527	16586089.5	4217477.5 	0.318228 	4101418.75	0.201831305 	9.64648949	124 2424918.11	1665190.7	1545674.89	1486567.5	1531256.67	2868444.53	1101721.77 	1030086.6	0.0488508118
reference 90 37.5 4291024.91	1552972.23	1620659.65	108935.309	-463471.916	16599326.4	4209944.5 	0.347112 	0.0	0.0 	23.1270367	261 1456416.72	1014572.98	981181.156	975179.36	964811.288	1891233.91	767297.18 	0.1	0.01
ACE-FTS 90 42.5 16702044.6	-19438278.8	9264466.81	1929644.38	-6140670.72	14643617.7	-1211600.55 	0.456301 	-3458791.19	-0.188871968 	4.3361458	31 7759009.52	5295434.96	5023127.43	7686402.68	7382418.66	12228286.6	3301911.08 	3592886.69	0.187437836
MIPAS 90 42.5 10304133.6	2889970.2	-1753442.25	-4066407.74	-7899202	15149827.6	2616529.75 	0.516529 	-1816814.1	-0.0701135784 	2.13675076	12 8276144.91	3553135.58	3258135.21	3999678.95	3734880.08	7904731.94	2487116.69 	2600533.86	0.0989336568
SCIAMACHY 90 42.5 2620085.98	-1286275.52	3550919.42	737179.913	-1957575.04	15181468.8	3827770.93 	0.349416 	-4494717.72	-0.246689627 	6.8925327	77 2308243.23	1669095.17	1645307.38	1765048.52	1623434.58	3578737.39	1647354.98 	1125602.25	0.0922109265
SMR 90 42.5 12771927.4	-4154338.54	2695483.53	2662649.63	-1378325.83	11574730.6	5915620.49 	0.206408 	5844191.62	0.250094599 	3.72801121	86 4668231.82	3120752.37	3094177.04	2846409.01	2560548.68	5464391.77	2242315.93 	1837376.31	0.0941056043
reference 90 42.5 5484039.92	-3218133.18	4154953.67	168457.432	-2192789.47	19134584.1	3660885.22 	0.254299 	0.0	0.0 	12.901904	227 2377988.34	1633822.81	1612113.43	1608655.8	1531932.88	3025630.64	1252428.76 	0.1	0.01
ACE-FTS 90 47.5 5335927.3	-20376724.6	9489751.77	9284748.58	-11552326.3	18932914.8	6473534.86 	0.455193 	-4454787.34	-0.192780952 	5.5700828	40 6978253.93	4659141.36	4750226.09	5923449.79	5838541.64	11078622.8	3406946.38 	3008177.47	0.104329965
MIPAS 90 47.5 13978081.5	-6417223.74	-2373208.54	1640911.02	-1869266.04	6711663.12	4970224.26 	0.404642 	-5011490.58	-0.157404187 	2.94519714	26 5791514.07	2593383.2	2839065.26	3261467.66	3084314.56	5624889.59	1924928.34 	1963356.71	0.0611136817
SCIAMACHY 90 47.5 5361204.05	-6107337.1	5884765.73	663328.964	-528555.538	16573688.4	4664890.47 	0.434808 	-5442591.78	-0.227242767 	9.87283137	77 2549725.07	1843711.16	1817434.76	1949702.87	1793273.68	3953134.7	1819696.56 	1253392.28	0.0539026385
SMR 90 47.5 14974638.3	-8993391.47	7459855.99	2612927.91	696872.538	9420658.25	7410257.78 	0.284738 	4596308.86	0.177231963 	11.5445684	174 2824928.34	1917964.46	1934838.09	1899148.08	1838714.67	3516862.22	1387605.55 	1288498.23	0.0467528984
reference 90 47.5 10153018.2	-8918498.42	6239522.22	2946849.51	-1332592.21	11490061.8	6763956.8 	0.287985 	0.0	0.0 	22.7848005	338 1951508.68	1310340.48	1342199.78	1334494.67	1275567.97	2559922.12	1007404.3 	0.1	0.01
ACE-FTS 90 52.5 1536346.24	-72401667.6	-32315774.1	25210982.1	-37259318.8	77477551	1865918.18 	0.545524 	10327984.8	0.239647454 	11.8033112	59 12113732.8	25758374.4	30641397.6	11536684.1	10950477.7	25668172.3	6268857.85 	6591614.6	0.411551134
MIPAS 90 52.5 -1509484.71	-6022370.42	-2793850.02	-2981318.27	2211275.23	17704761.3	15282982 	0.559002 	-12396036.4	-0.25719492 	8.02801604	38 7494816.01	3452476.36	4208836.82	4171752.47	3468717.99	8137060.17	2781421.27 	3546533.99	0.0767313521
