# name alts lats offset cos1 sin1 cos2 sin2 lya kp Rsq diff rdiff Fvalue ddof oferr c1err s1err c2err s2err lyaerr kperr derr rderr chisq
SMR 102 -67.5 19961070.5	53410502.5	-17172897	18006472.3	-8199815.61	78759268.3	74167647.7 	0.519578 	25598709.3	0.189237495 	48.8478632	271 11786638	8419367.02	8319448.85	8397961.21	8166851.19	16702514.7	6434158.09 	5817689.69	0.6906692	3.50789939e+10
reference 102 -67.5 15857614.1	51497624	-4178088.16	21899520.5	-10200626.3	68204527.7	61979112.6 	0.472871 	0.0	0.0 	96.2852038	644 6925648.83	5105614.64	5083363.79	5596096.57	4574116.54	10528025.3	3787286.25 	0.1	0.01	1.0
ACE-FTS 102 -62.5 -119673119	206920928	-84402348	-87804289.4	67914687.9	53358406.3	67789316.3 	0.644048 	-2466650.82	-0.0164276088 	67.5496085	224 161978945	227494893	136218629	79058131.7	87906739.8	16610338.3	3974678.53 	4384921.52	0.032861741	6.51607812e+09
MIPAS 102 -62.5 9548981.77	68878552.2	-5791214.43	25685409.9	-8011704.97	86789319.6	54555200.2 	0.654886 	10851784.4	0.0894495827 	26.8825186	85 14680588.9	8806936.02	9739400.53	9317814.18	8760963.97	18487780.9	7281923.02 	6650482.02	1.62031821	7.63312058e+09
SCIAMACHY 102 -62.5 10295067.7	-1452775.66	-4355873.35	-6253343.41	6019320.32	39560095	21696969.2 	0.707729 	-42016822.9	-0.44017988 	30.2684677	75 4206672.85	3107651.98	3192666.6	3023471.51	2945419.38	6466327.58	2978597.56 	5468614.41	0.108980034	1.57761491e+09
SMR 102 -62.5 2921342.66	35678607	-18689654.4	13506904.6	6072774.56	108415816	56358573.1 	0.532825 	18622294.1	0.143727066 	29.4635806	155 15040212.8	10420748.1	8738018.3	9096754.23	9578565.54	17479569.9	7330305.96 	6391970.04	0.860278864	1.59590461e+10
reference 102 -62.5 -7618529.97	31277989.1	-4816750.35	6404368.66	2198736.9	81907374.4	60198261.3 	0.553347 	0.0	0.0 	115.628152	560 6415587.14	4538057.55	4996876.68	4836682.27	4339196.9	9298785	3106141.61 	0.1	0.01	1.0
ACE-FTS 102 -57.5 13871915.5	-15354141.8	-29722159.8	47228111.2	21124289	40240539.3	46647151.4 	0.573174 	-7108236.25	-0.0583413587 	19.0240975	85 16077311.2	24724907.2	14249735.4	22952166.9	8960534.47	19789680.5	4896263.05 	4964314.86	0.0642904076	2.10230594e+09
MIPAS 102 -57.5 19225447.8	40316779.1	142056.929	11871498.8	-11125551.9	60767772.6	45886186.5 	0.639167 	4117723.4	0.0373744013 	23.913448	81 11823692.3	6820333.02	7377398.74	7009222.22	6882248.48	14422222.3	5720699.01 	4932327.41	0.0416833813	1.41400336e+09
SCIAMACHY 102 -57.5 8469820.14	4004862.99	-4603292.07	-752819.504	2575929.4	43620256	21907501.5 	0.690307 	-38954450.8	-0.424092516 	28.60559	77 4372478.24	3161747.53	3343510.84	3116686.6	3075253.2	6779160.51	3120565.33 	3429413.89	0.0527755887	1.84999553e+09
SMR 102 -57.5 19706691.6	18856022.7	2131000.52	11066701.6	5804039.11	58759456	51057725.6 	0.606467 	13054109.7	0.123131717 	68.3213977	266 6257537.61	4506644.39	4424044.74	4422828.35	4387790.09	8444696.61	3379640 	3065982.16	0.0427099738	7.59836464e+09
reference 102 -57.5 13440641.7	18546678.4	3467342.85	6842302.65	2640275.67	52392291.7	48081359.9 	0.548786 	0.0	0.0 	107.434627	530 4518904.59	3055876.93	3299947.83	3192862.74	3074351.77	6404034.11	2435410.94 	0.1	0.01	1.0
ACE-FTS 102 -52.5 40640338.6	-13292218.4	-15205373.6	65373392.9	-3785374.1	45666190.7	13563691.2 	0.596471 	-1337863.23	-0.0143714949 	10.1005887	41 12087734.3	22187390.2	12127900.3	24895086.5	9755029.91	24652836.4	6440701.67 	6495069.12	0.0725372831	859725565
MIPAS 102 -52.5 16559538.2	22760323.3	-1191301.25	5934270.35	-6156246.08	55682105.7	37411079.8 	0.655128 	2969659.58	0.0309509991 	24.69515	78 8886820.01	5198831.9	5571737.18	5399675.31	5090377.07	11332886.2	4237312.68 	3670578.88	0.0415905731	921820462
SCIAMACHY 102 -52.5 5792330.3	4960160.88	-2634489.23	3429486.41	879160.763	46504956.7	18713000.4 	0.714856 	-29109588.8	-0.380034899 	32.1732449	77 3826689.39	2767086.55	2926161.49	2727650.29	2691388.76	5932960.71	2731044.86 	2820823.2	4.21302176	6.19676372e+09
SMR 102 -52.5 -4428769.99	1516437.81	1819261.38	10826957.4	6461487.57	87956084	45053010.7 	0.590606 	11341717.7	0.130071688 	46.1643636	192 7574031.85	5348100.28	5388262.16	5240016.83	5199803.79	9566550.11	4490753.6 	3686828.52	0.0586712191	6.17997506e+09
reference 102 -52.5 4396449.47	12572973.4	2628181.14	11707758.9	739121.972	73676241.4	35066260.6 	0.526585 	0.0	0.0 	75.8224671	409 4738825.55	3237337.51	3430764.61	3329336.45	3170026.44	6527593.15	2783450.23 	0.1	0.01	1.0
ACE-FTS 102 -47.5 9043968.29	17231821.5	-16752127.5	28606966.3	-22312944	102155559	16946847.9 	0.677965 	4834953.29	0.0766322378 	8.07015036	23 14259043.9	11523983.8	16405489.4	9650446.99	15652368	28866288.3	7469114.06 	7059710.44	0.133238785	614370422
MIPAS 102 -47.5 17469964.3	7101316.39	1785836.07	-1410542.32	-1514708.58	51277035.5	24619773.9 	0.675028 	7715733.85	0.104441522 	24.9262231	72 6330738.2	3577130.32	3768677.66	3595534.1	3510046.51	8019787.82	2830784.72 	2509769.27	0.0385613407	589140724
SCIAMACHY 102 -47.5 4882714.2	1503392.29	-1716824.77	3777414.99	1167098.62	45406837	13498495.9 	0.748509 	-18600489.6	-0.316573579 	38.1957063	77 2975428.01	2151537.78	2275225.91	2120874.27	2092679.25	4613151.39	2123513.71 	1917886.02	0.0426781859	788968307
SMR 102 -47.5 4702826.98	-773266.466	8663728.25	8894361.43	6411078.43	50272036.3	29288475.3 	0.595190 	3143383.49	0.0466072156 	61.2622104	250 4082009.32	2918596.36	2835179.21	2892917.85	2774957.7	5519037.6	2149054.96 	1972059.42	0.449729773	-1.46715446e+09
reference 102 -47.5 4852593.55	2157381.31	6727743.44	8085540.48	3378790.59	51743060.8	26707924.5 	0.575984 	0.0	0.0 	100.295228	443 2952853.49	2043009.02	2058500.24	2065325.32	1979986.36	4102419.78	1593058.49 	0.1	0.01	1.0
ACE-FTS 102 -42.5 20730457.5	10700847.6	-9994660.44	18761038.5	-12505325.2	21292765.7	17975894.6 	0.626993 	-1902701.55	-0.0418387934 	6.72367161	24 8637735.78	8271063.8	7184237.14	6135121.49	7089066.79	17628680.7	4329899.05 	3738083.36	0.123601631	321467551
MIPAS 102 -42.5 16330097.7	432770.026	2159651.79	-4595393.94	-5013159.83	48848161.8	18665793.4 	0.645587 	6429586.65	0.0995114215 	21.5552226	71 5873402.94	3321155.94	3454997.08	3221558.27	3288475.08	7263837.46	2604693.48 	2443006.86	0.0431607355	623912972
SCIAMACHY 102 -42.5 2704857.94	-1888376.9	-434244.186	4491310.66	1509699.8	45748648.7	9657781.53 	0.798127 	-15834466.7	-0.3189264 	50.7380193	77 2334265.7	1687912.07	1784947.17	1663856.11	1641736.72	3619083.05	1665926.78 	1457196.13	0.0324799865	638134535
SMR 102 -42.5 5719226.84	-3292907.56	8960401.32	10504115.1	3337198.56	66042185.1	16171925.2 	0.600558 	3564542.93	0.067977029 	60.640825	242 3402793.77	2513407.27	2482555.43	2495638.22	2427842.96	4762350.88	1940811.82 	1719799.93	0.0466285066	3.43030408e+09
reference 102 -42.5 4804386.9	-1760007.02	5740980.08	7205605.6	1167819.33	59428255.3	16235131.3 	0.578675 	0.0	0.0 	99.5761966	435 2427214.9	1736283.29	1738767.63	1738891.25	1666950.51	3431064.66	1399958.32 	0.1	0.01	1.0
ACE-FTS 102 -37.5 1434213.83	-16271164.8	12303775	-4866800.44	440586.391	49763808	7868630.83 	0.760960 	-1861537.09	-0.0487737183 	14.325315	27 5440519.62	6700731.85	4278076.07	5766562.45	4453026.45	15421807.3	3758925.12 	2929138.69	0.160219841	335029667
MIPAS 102 -37.5 17363986.5	-1832372.55	3490072.79	-2609995.63	-519054.791	40159724.5	15277800.9 	0.555410 	7004828.13	0.120855155 	14.1583363	68 5997370.26	3318758.54	3388259.69	3256697.94	3227533.02	7292895.93	2500937.28 	2391644.04	0.0474301788	666600640
SCIAMACHY 102 -37.5 3188062.87	-5125334.11	2466847.75	5443079.01	2526909.96	46806807	5763900.59 	0.823783 	-11080532.2	-0.267231633 	59.9935512	77 2033694.04	1470568.12	1555108.5	1449609.72	1430338.53	3153071.92	1451413.77 	1267111.36	0.0873407506	573730971
SMR 102 -37.5 -403936.362	-10482119.4	5656286.87	6721322.25	10183030.1	64544043.6	13058993.4 	0.594913 	2740905.57	0.0523282172 	40.1419582	164 4352920.8	2941262.16	2732174.14	2807493.43	2782015.79	5369054.8	2075007.45 	1958153.16	0.502687784	3.01147364e+09
reference 102 -37.5 1899560.76	-6595335.53	5940491.9	4510800.58	4378707.01	57442056.6	12143493.5 	0.590162 	0.0	0.0 	85.6793662	357 2513578.76	1757476.53	1681905	1721830.46	1640074.81	3394524.07	1321064.97 	0.1	0.01	1.0
ACE-FTS 102 -32.5 12261680.5	-4828318.36	-1651343.36	5908506.51	1918820.25	31851213.3	2181575.1 	0.634166 	-8786975.39	-0.247183252 	6.3560935	22 5646657.65	5972787.89	3638354.07	5174915.92	3763350.1	8721240.75	2497515.26 	2496487.48	0.0951109805	187213156
MIPAS 102 -32.5 15691973.5	-8304582.51	3286572.31	-2287384.35	5548030.85	37319320.5	11916901.9 	0.670540 	6444537	0.123064108 	23.0663784	68 4272459.54	2364246.49	2413758.34	2320035.21	2299258.45	5195377.56	1781639.77 	1767248.88	0.0379485663	414575780
SCIAMACHY 102 -32.5 3669222.51	-7461093.43	2292604.56	5354475.76	3037550.03	45985185	3855813.28 	0.828011 	-9422136.36	-0.248887174 	61.7837939	77 1957852.51	1415726.96	1497114.62	1395550.15	1376997.64	3035485.99	1397286.92 	1060995.46	0.0636518237	490382012
SMR 102 -32.5 7232842.26	-5877671.54	4450073.62	8428234.16	5524036.24	54093242.4	7678820.06 	0.661597 	2100527.86	0.0532469518 	85.0449235	261 2079112.06	1522950.31	1490021.63	1462017.19	1507762.44	2906585.46	1114723.76 	1027509.06	0.0373649749	1.75592451e+09
reference 102 -32.5 6496769.12	-5470295.77	3548756.65	6524567.94	5033585.2	51477314.6	7526890.23 	0.650934 	0.0	0.0 	139.548202	449 1576314.33	1118696.58	1098768.89	1101337.43	1077065.33	2195961.04	858657.27 	0.1	0.01	1.0
ACE-FTS 102 -27.5 897258.508	-6649392.25	3783547.35	578089.33	3024396.74	56481850	5932964.95 	0.660002 	-3113652.36	-0.0966371847 	4.52944516	14 7810489.46	6405962.41	4446639.98	9511488.2	4661115.79	12510487.8	3274499.71 	2562063.62	1.04535717	482466656
MIPAS 102 -27.5 15201037.9	-6715375.56	-287664.919	-1135147.78	3872403.25	39758847	8494917.17 	0.603779 	3726785.51	0.0733478717 	17.5241759	69 4413601.69	2454093.6	2523828.28	2426562.85	2397028.58	5310595.04	1861350.22 	1760155.05	0.0440051144	437495678
SCIAMACHY 102 -27.5 5903508.91	-7653656.15	770705.413	3200266.27	3281040.98	48250616.9	998881.401 	0.812148 	-8060430.96	-0.22232625 	55.4830006	77 2040364.02	1475391.19	1560208.84	1454364.06	1435029.66	3163413.16	1456174.02 	1299538.17	0.184052229	777868305
SMR 102 -27.5 3332815.19	-79810.5697	10992912.4	10769852.8	13125696.8	53620678.6	11992369.8 	0.633734 	3256930.51	0.0738533496 	38.6424694	134 3997088.26	2817506.57	2738161.27	2480252.87	3095134.85	4808062.16	2063491.87 	1873838.59	0.0516657165	1.33176408e+09
reference 102 -27.5 2888311.15	-4406856.45	4601356.67	6354548.3	5466500.47	51473098.8	9259372.51 	0.609811 	0.0	0.0 	82.0501429	315 2257089.73	1549048.71	1521733.1	1482984.78	1500188.36	2923987.08	1223054.48 	0.1	0.01	1.0
ACE-FTS 102 -22.5 6415880.27	-5094557.34	1173348.29	919824.603	125695.602	66275579.5	4551628.24 	0.790526 	4295399.84	0.136703318 	10.0636059	16 7641075.46	6393418.66	3976406.13	5528794.62	4042466.37	8953472.52	3576610.81 	2268866.6	0.0611735576	74431829.4
MIPAS 102 -22.5 15365044.1	-7111909.33	1985420.71	537752.938	3663884.4	37695661.9	5607604.13 	0.676112 	397754.249	0.0082082308 	23.658172	68 3380185.79	1878632.43	1936751.4	1860968.54	1844924.34	4119831.65	1432142.02 	1366160.06	0.0307878014	216506865
SCIAMACHY 102 -22.5 9292811.7	-8667837.08	-699682.712	1971841.69	3650077.65	51217055.2	-1533780.6 	0.834343 	-5819621.25	-0.16306665 	64.6359273	77 1956670.91	1414872.54	1496211.08	1394707.91	1376166.59	3033654.02	1396443.63 	1146221.76	0.0537653394	378809489
SMR 102 -22.5 8058833.7	-2872686.18	7156025.33	6980395.21	6071903.95	55767117.2	4211354.43 	0.712891 	1354219.62	0.0366716804 	107.182662	259 1792755.28	1333511.7	1271841.25	1303975.81	1277542.93	2469625.32	949062.38 	901777.572	0.0419661201	1.53600792e+09
reference 102 -22.5 8126220.23	-5104364.5	4910025.64	4362517.14	4642999.95	52004604	4204747.98 	0.699459 	0.0	0.0 	171.058801	441 1343460.44	962380.699	927214.193	949930.043	909732.991	1826372.05	722964.848 	0.1	0.01	1.0
ACE-FTS 102 -17.5 23879811.6	-4420512.85	9735114.33	-23638114.3	22622353.6	39435069.3	-3284861.68 	0.381271 	6890882.53	0.216445913 	1.7459445	17 22291589.4	16876003.9	9292017.94	19715911.8	10961830.9	27241954.2	9498578.28 	6637386.22	0.315599223	885868615
MIPAS 102 -17.5 13782429.9	-8111430	4973170.85	4111180.39	2639586.04	50232392.3	6362928.42 	0.712299 	4462038.94	0.0846885794 	27.6467677	67 4063159.88	2223457.35	2277910.19	2165939.27	2198024.09	4885525.45	1665131.19 	1492965.15	0.0275693048	233167415
SCIAMACHY 102 -17.5 9774575.45	-9007659.12	-218950.623	901943.53	3942025.46	49369479	-582706.817 	0.848038 	-6713507.15	-0.179152715 	71.6177979	77 1829177.02	1322681.46	1398720.09	1303830.73	1286497.53	2835985.43	1305453.35 	1145679.19	0.0515613374	362218333
SMR 102 -17.5 7176440.62	-1669378.4	7215869.35	4493261.68	5379165.26	61145624.7	3585013 	0.755751 	328666.049	0.0080603446 	103.655305	201 2175074.92	1573653.09	1541778.68	1499816.53	1513135.26	2767814.14	1246895.07 	1055423.24	0.059362032	1.09723346e+09
reference 102 -17.5 8168456.43	-4396319.31	4700199.56	2843397.99	5825051.26	58251797	3502243.34 	0.684187 	0.0	0.0 	138.290634	383 1726534.7	1216772.52	1191587.71	1185488.41	1155297.25	2241070.09	972135.216 	0.1	0.01	1.0
ACE-FTS 102 -12.5 40727662.8	7606117.4	1991525.95	55156484.1	-3823978.53	72915225.9	2622226.56 	0.847072 	8997575.75	0.25806417 	12.9244257	14 35273149.1	7120566.29	8174822.94	74826144.7	16728785.9	12264773.9	3678820.09 	2824507.11	0.414279302	176456352
MIPAS 102 -12.5 21855156.7	-4121849.32	4481716.77	1062443.21	3437243.16	44116841.7	2153599.5 	0.764462 	822773.672	0.0153425974 	35.7016023	66 2877291.12	1561231.41	1632070.19	1585310.37	1521247.99	3459527.17	1187367.72 	1234383.96	0.0287267786	169371170
SCIAMACHY 102 -12.5 8307800.88	-8681884.69	1110083.09	-698221.449	3638603.63	49831089.8	695403.37 	0.841715 	-6804346.16	-0.179922551 	68.2439321	77 1910172.49	1381249.45	1460655.05	1361564.01	1343463.3	2961562.12	1363258.48 	1214215.51	0.051324388	390875144
SMR 102 -12.5 5379282.34	-2471149.33	5319438.77	7331001.08	4971526.23	69431779.4	3092572.21 	0.709447 	1300618.99	0.0316541887 	98.0754377	241 2322652.64	1656574.96	1657459.47	1640222.84	1609094.14	3078163.89	1191927.34 	1135986.02	0.0543098091	1.65160128e+09
reference 102 -12.5 7225234.42	-3571752.49	4493687.24	4328871.15	4559558.2	62764274.7	3071824.76 	0.702638 	0.0	0.0 	165.009334	419 1616328.54	1132845.33	1121640.03	1135633.96	1077502.41	2172368.64	854071.02 	0.1	0.01	1.0
ACE-FTS 102 -7.5 36260358.1	-4457412.78	2451600.59	61293867.7	-6488520.81	81297360.4	7488417.99 	0.802509 	11198527.9	0.2841495 	8.80431859	13 55770016.3	8501853.04	8134216.36	105850623	22809423.6	14979713.2	4564208.66 	3749394.98	0.118787099	190365316
MIPAS 102 -7.5 7407801.07	-4454183.17	1533093.07	-2432150.7	6056671.79	57663562	8383934.41 	0.669753 	1423341.38	0.0256781677 	21.6323985	64 5043345.24	2725910.82	2895130.02	2764953.68	2683578.55	6100736.2	2142179.09 	1873341.36	0.0297218813	257415034
SCIAMACHY 102 -7.5 7990465.78	-5509352.8	1142864.96	103720.823	3764583.77	53282913.3	372578.726 	0.833982 	-8301512.54	-0.208698025 	64.4675127	77 1998243.91	1444934.06	1528000.78	1424341	1405405.73	3098109.46	1426113.59 	1228114.34	0.0383225641	371193685
SMR 102 -7.5 6224655.04	-1009730.4	3276815.02	4462450.06	4653181.04	71873952.9	3764803.46 	0.819914 	1477378.01	0.0365447734 	185.910572	245 1703556.73	1234955.42	1256454.95	1269905.96	1177450.23	2332495.37	971546.652 	853954.347	0.025413245	1.00977922e+09
reference 102 -7.5 5579277.92	-2548772.77	2718807.27	2035514.46	4661663.04	66394430.6	4876955.7 	0.766455 	0.0	0.0 	229.728517	420 1438889.96	1022481.68	1023894.47	1046261.92	963296.731	1986603.82	818663.596 	0.1	0.01	1.0
ACE-FTS 102 -2.5 -1151737.76	2878409.89	11389296.7	-36306549.6	16600806.7	66394991.5	3134574.38 	0.889643 	10043769.5	0.285106743 	16.122935	12 33984347.6	6375931.79	3886699.84	67520920.4	13485465.8	10091128.9	3970979.51 	2680093.55	0.103321195	125206698
MIPAS 102 -2.5 19557376.1	-3790209.05	4735763.35	-2052842.14	4517317.14	39164284.7	5423335.64 	0.703014 	-722011.385	-0.0134361028 	25.2497297	64 3311077.64	1764173.62	1888568.25	1830006.02	1727997.15	3954190.3	1372746.66 	1428899.01	0.0277896357	176693232
SCIAMACHY 102 -2.5 8290556.09	-2784091.86	2315514.1	749802.802	2980676.03	55007336.8	-100846.22 	0.856821 	-7469176.9	-0.190755095 	76.7981533	77 1833036.88	1325472.54	1401671.62	1306582.02	1289212.25	2841969.83	1308208.07 	1031239.47	0.0335747856	307972387
SMR 102 -2.5 9829770.34	2537383.14	3989590.29	2840807.91	6496708.1	69134909.9	2231236.52 	0.714205 	3011370.66	0.0604298303 	64.5578959	155 3106731.96	1965013.2	1963660.18	1886645.62	1961852.68	3664380.82	1346885.84 	1339104.69	0.0286211967	945605008
reference 102 -2.5 9092729.59	327025.381	4557315.96	1260436.5	4990643.73	61314767.7	3418731.12 	0.709780 	0.0	0.0 	134.103866	329 1820613.68	1208628.16	1189554.07	1194262.14	1149845.17	2342865.59	904406.214 	0.1	0.01	1.0
ACE-FTS 102 2.5 33528041.2	5677801.83	-1739310.38	15686739.7	6447845.98	72090054.7	-1732047.37 	0.768474 	15061376.4	0.376843963 	8.29791153	15 39941505.4	7760591.96	3927695.15	74088364.6	14853173.1	14452933.1	5294631.88 	2877852.27	0.101029694	265150154
MIPAS 102 2.5 19305995.5	-2086080.85	6159287.21	-2695697.01	5330567.6	42977166.4	5581396.93 	0.694038 	-110001.168	-0.00196487754 	22.6837867	60 3881886.81	1999721.5	2250774.13	2173164.52	1989354.91	4600633.19	1557548.81 	1599694.94	0.0294923702	186579508
SCIAMACHY 102 2.5 8264420.09	-1127363.33	4068817.75	1090422.42	3192316.45	54846515.2	815733.683 	0.844540 	-7074980.95	-0.178473911 	69.7174944	77 1939203.75	1402242.01	1482854.44	1382257.39	1363881.58	3006572.65	1383977.61 	1131262.96	0.0540066741	394385808
SMR 102 2.5 6806665.04	3859238.03	918143.517	4113766.53	4403249.62	70814115.6	3399113.23 	0.781951 	932131.716	0.0228665157 	169.145906	283 1712338.33	1243956.62	1225943.69	1232192.02	1204172.7	2405432.54	920400.339 	859879.943	0.0187201041	1.1519231e+09
reference 102 2.5 8316773.1	2898415.4	1983854.4	2138324.29	4525393.04	64568293.1	3548380.23 	0.745460 	0.0	0.0 	222.577639	456 1379658.03	980090.836	965100.813	988252.82	926054.352	1926620.71	758805.182 	0.1	0.01	1.0
ACE-FTS 102 7.5 9959882.04	1481039.75	-72444.9945	-13913811	7693540.69	71975480.2	-384678.399 	0.691683 	8407832.89	0.22530498 	8.22584237	22 35912722.7	6932527.06	3806320.82	71488409.6	14387016.7	13755290.4	3391717.23 	2841841.91	0.104293742	274875271
MIPAS 102 7.5 20336557.7	-637246.417	6329524.23	858579.386	1968954.16	40871845.1	4317840.4 	0.667821 	1464260.47	0.0284252876 	21.4444945	64 3581594.82	1937541.45	2060014.77	1975222.96	1900303.5	4371989.77	1468084.17 	1425443.75	0.0330470661	215649400
SCIAMACHY 102 7.5 8989785.5	1571790.24	3420649.18	862496.058	2797385.43	53124195.2	1139063.31 	0.784782 	-5029343.81	-0.133300279 	46.7962239	77 2280964.47	1649369.85	1744189.22	1625863.18	1604248.87	3536443.96	1627886.58 	1198729.63	0.0593405579	430809790
SMR 102 7.5 6031664.64	10204986.6	2308770.38	6125442.78	3290292.57	60717048.4	5107577.35 	0.669964 	507994.783	0.0105471571 	47.3660374	140 3496122.21	2341429.99	2211811.08	2200564.55	2253312.8	4183993.33	1710215.66 	1559417.11	0.0322877178	928692520
reference 102 7.5 9432385.56	5768425.02	2779071.13	2977283.43	2543867.5	56390659.2	4130508.51 	0.666036 	0.0	0.0 	107.694198	324 1878258.96	1324888.79	1250765.28	1294132.09	1223836.29	2534123.86	998027.741 	0.1	0.01	1.0
ACE-FTS 102 12.5 7764917.13	8623393.6	761939.402	-6579208.99	10612571.3	69932547.9	4442283.71 	0.859203 	8356921.98	0.26155547 	13.2218785	13 6111935.87	6656984.71	3388237.87	8669223.9	4610488.65	16889631.3	4768573.87 	2392206.37	0.116448604	131357543
MIPAS 102 12.5 16087681.4	1694827.34	4578885.51	3293480.74	2677663.86	46127148.7	3255415.22 	0.727978 	-623188.916	-0.0121962059 	29.43789	66 3239662.05	1785038.06	1881991.3	1775970.4	1751786.62	3954638.15	1330089.41 	1256934.77	0.0310396937	176384956
SCIAMACHY 102 12.5 10820655.1	5039216.34	2143245.14	953006.494	2027580.25	47662888.4	1383917.81 	0.783048 	-4735172.54	-0.128252648 	46.3195463	77 2075982.89	1501147.27	1587445.59	1479753.06	1460081.14	3218637.22	1481594.62 	1141005.94	0.0578654536	352107078
SMR 102 12.5 9245596.73	9052901.86	2874832.23	5000427.97	6550477.06	63647623.2	2186938.96 	0.765984 	1018851.82	0.0266506476 	144.021456	264 1753593.11	1285517.63	1268130.92	1255777.52	1248787.74	2440526.52	961793.779 	879762.329	0.0222824892	1.20298783e+09
reference 102 12.5 9741074.55	7446370.84	2418270.39	3713150.53	4857702.81	58626070.7	2527639.77 	0.746739 	0.0	0.0 	216.71428	441 1295645.67	933395.262	920414.986	920925.012	888648.609	1821336.86	729485.577 	0.1	0.01	1.0
ACE-FTS 102 17.5 17351467.2	5465206.1	2401446.22	10596791.3	-11567.8005	71901616.3	-977323.492 	0.894664 	8837182.62	0.258243812 	14.1556975	10 6530548.75	4925714.51	2882117.52	6672027.05	3296998.06	8759140.01	3357007.73 	2193107.43	0.0896774462	81020884.7
MIPAS 102 17.5 15559560.1	3310638.66	2855840.54	3748978.83	2566546.65	45899629.6	2635420 	0.727908 	1923155.14	0.0414412827 	30.3191945	68 3051216.43	1695385.21	1813600.81	1733005.78	1667080.97	3738088.67	1290122.5 	1186529.04	0.0294915886	179374574
SCIAMACHY 102 17.5 11300871.9	6794098.76	603488.223	1854530.22	2543153.99	50498868.2	-410466.786 	0.818948 	-2980514.31	-0.0863678181 	58.0487024	77 1915115.82	1384823.98	1464435.07	1365087.59	1346940.05	2969226.33	1366786.45 	1005054.94	0.0516212555	284756456
SMR 102 17.5 8553995.67	11442499.8	2444616.06	6793091.02	4560313.41	51981317.2	3760982.83 	0.722486 	-221635.871	-0.00582624761 	83.3095393	192 2213462.63	1617872	1559334.82	1579537.84	1514838.16	2866790.49	1314094.8 	1074837.97	0.0242239455	878472345
reference 102 17.5 10097925.2	9087057.71	1512317.81	4827714.89	3626702.11	52108223.8	2659200.25 	0.727067 	0.0	0.0 	163.386362	368 1416379.51	1009013.56	987673.696	1003147.58	944337.952	1914960.35	838483.457 	0.1	0.01	1.0
ACE-FTS 102 22.5 13604436.6	12245047.4	-6467242.74	-10634148.9	12500058.3	54951342.9	-2051830.1 	0.785826 	2998692.35	0.085736365 	6.7266724	11 9693226.55	6236943.35	3811039.18	8629323.57	4886915.68	11894762	3443434.17 	3028533.71	0.131811227	104514582
MIPAS 102 22.5 15153427.1	4791275.76	4281584.44	3696578.35	500543.06	37798868.1	3371776.68 	0.690085 	-2830576.21	-0.0618649935 	25.9780505	70 2902662.91	1639982.25	1702447.27	1627513.36	1619996.29	3528922	1254789.3 	1229130.78	0.0331493105	206322685
SCIAMACHY 102 22.5 11507198.8	7369815.93	-526086.061	2162745.32	4845024.86	53760361.3	-1110386.81 	0.862934 	-2142095.26	-0.0623169029 	80.7958015	77 1728437.29	1249836.37	1321687.26	1232023.82	1215645.23	2679796.94	1233557.08 	1007951.83	0.0745416977	322181809
SMR 102 22.5 8673436.24	13302490.4	550181.482	6471740.5	5253666.52	50166439.8	5723775.25 	0.723709 	1463463.44	0.0400724168 	99.5360746	228 1991178.76	1466302.02	1424067.2	1414527.4	1420691.12	2719920.13	1056670.93 	993424.516	0.0330189042	1.25065553e+09
reference 102 22.5 9550524.26	10929383.6	773945.531	4797724.92	3771075.66	48469564.6	4417969.57 	0.708099 	0.0	0.0 	164.551539	407 1369541.09	979846.062	956158.561	966072.646	932028.914	1888148.92	743815.128 	0.1	0.01	1.0
ACE-FTS 102 27.5 21440178.5	15113548	94358.4345	10028341.6	5472867.7	33831863	1489625.26 	0.799189 	-593764.599	-0.0156269308 	7.9596064	12 6424688.62	5078592.5	3226915.19	6809030.88	3414847.62	8598278.86	2256042.71 	2219012.74	0.0648862009	44434119.1
MIPAS 102 27.5 16496641.4	7453518.97	-558040.327	388046.393	205852.19	34580470.6	4433003.25 	0.700911 	-3450818.94	-0.0730848755 	26.9501234	69 2761988.42	1546506.91	1600434.99	1510371.91	1545232.86	3316122.83	1168362.37 	1266375.43	0.0350439216	223389776
SCIAMACHY 102 27.5 11351770.6	7027361.15	-2286088.91	2990258.37	5058196.76	51186010.7	-92918.1866 	0.820635 	-2619879.38	-0.0751766065 	58.7153869	77 1975556.03	1428528.41	1510651.99	1408169.15	1389448.88	3062933.8	1409921.63 	1184957.07	0.68208666	1.05564702e+09
SMR 102 27.5 6585753.04	17268212.4	3033326.15	7204484.17	5209853.2	56478240.3	6628667.35 	0.757981 	2184131.13	0.059749444 	114.314892	219 2139792.96	1675403.99	1486192.36	1626756.02	1494297.07	2839514.31	1199352.93 	1097960.04	0.0611743615	1.1738823e+09
reference 102 27.5 7803852.98	13188604.4	1510423.21	4458458.08	3910836.6	51221358.6	5459525.26 	0.717354 	0.0	0.0 	168.353411	398 1478223.11	1096292.4	1014641.06	1081472.61	994810.606	2006713.32	837074.298 	0.1	0.01	1.0
ACE-FTS 102 32.5 15642203.8	-7538083.45	-24549460.8	2846548.23	22312110.7	37535437	8310586.61 	0.831097 	-6437169.59	-0.147508072 	16.4019152	20 4970546.02	4754149.14	6643144.69	3281338.59	6328956.95	6707932.27	2323581.69 	2131151.11	0.0656909459	115493842
